ObsSampleID,Date,Observer,Time_Start,Time_End,Activity,Duration
OS99641,6/17/2015,Obs2,15:00:40,17:45:40,Field work - other,2:45:00
OS99641,6/17/2015,Obs2,17:45:24,18:25:07,Field work - returning to camp,0:39:43
OS21075,6/18/2015,Obs5,6:20:08,11:44:00,Field work - search for groups,5:23:52
OS99642,6/18/2015,Obs2,7:36:33,9:00:00,Field work - other,1:23:27
OS21075,6/18/2015,Obs5,15:20:38,17:29:00,Field work - search for groups,2:08:22
OS99642,6/18/2015,Obs2,16:45:00,17:56:02,Field work - other,1:11:02
OS21076,6/19/2015,Obs5,7:36:00,13:00:00,Field work - search for groups,5:24:00
OS21076,6/19/2015,Obs5,15:30:00,17:52:00,Field work - search for groups,2:22:00
OS99643,6/19/2015,Obs2,15:58:40,17:31:40,Field work - darting,1:33:00
OS99643,6/19/2015,Obs2,17:31:40,17:49:40,Field work - returning to camp,0:18:00
OS21077,6/20/2015,Obs5,7:07:00,11:53:00,Field work - search for groups,4:46:00
OS99644,6/20/2015,Obs2,7:59:13,8:59:22,Field work - darting,1:00:09
OS99644,6/20/2015,Obs2,13:00:00,14:51:30,Field work - other,1:51:30
OS21077,6/20/2015,Obs5,13:32:51,17:28:00,Field work - search for groups,3:55:09
OS99644,6/20/2015,Obs2,14:52:00,15:28:41,Field work - returning to camp,0:36:41
OS21078,6/21/2015,Obs5,7:21:00,14:47:10,Field work - search for groups,7:26:10
OS99645,6/21/2015,Obs2,8:17:23,9:45:31,Field work - darting,1:28:08
OS99645,6/21/2015,Obs2,10:43:29,13:13:52,Field work - darting,2:30:23
OS21078,6/21/2015,Obs5,14:47:11,17:06:29,Field work - search for groups,2:19:18
OS99645,6/21/2015,Obs2,16:42:55,17:03:12,Field work - darting,0:20:17
OS99645,6/21/2015,Obs2,17:03:18,17:06:47,Field work - returning to camp,0:03:29
OS21079,6/22/2015,Obs5,6:12:46,11:33:00,Field work - darting,5:20:14
OS99646,6/22/2015,Obs2,6:58:31,8:46:11,Field work - darting,1:47:40
OS99646,6/22/2015,Obs2,8:46:14,8:50:44,Field work - returning to camp,0:04:30
OS21079,6/22/2015,Obs5,13:44:00,17:10:51,Field work - search for groups,3:26:51
OS99646,6/22/2015,Obs2,14:12:59,16:59:00,Field work - other,2:46:01
OS21080,6/23/2015,Obs5,7:06:10,9:03:00,Field work - search for groups,1:56:50
OS21080,6/23/2015,Obs5,10:03:00,17:23:43,Field work - search for groups,7:20:43
OS99647,6/23/2015,Obs2,10:37:23,14:38:00,Field work - darting,4:00:37
OS21081,6/24/2015,Obs5,14:47:04,16:58:00,Field work - search for groups,2:10:56
OS99648,6/24/2015,Obs2,15:11:00,16:34:27,Field work - darting,1:23:27
OS99650,6/26/2015,Obs2,7:51:03,11:47:06,Field work - other,3:56:03
OS99652,6/28/2015,Obs2,15:54:57,17:31:18,Field work - other,1:36:21
OS21752,7/11/2015,Obs3,7:40:00,18:00:00,Field work - search for groups,10:20:00
OS21752,7/11/2015,Obs3,13:30:00,18:15:00,Field work - behavioral data,4:45:00
OS21753,7/12/2015,Obs3,5:09:01,12:42:36,Field work - behavioral data,7:33:35
OS21753,7/12/2015,Obs3,14:09:47,17:41:35,Field work - behavioral data,3:31:48
OS21754,7/13/2015,Obs3,6:04:04,18:00:00,Field work - behavioral data,11:55:56
OS21755,7/14/2015,Obs3,5:39:15,16:00:00,Field work - behavioral data,10:20:45
OS21758,7/17/2015,Obs3,5:57:14,17:05:42,Field work - behavioral data,11:08:28
OS21759,7/18/2015,Obs3,6:00:00,17:19:33,Field work - behavioral data,11:19:33
OS21760,7/19/2015,Obs3,6:21:54,17:28:46,Field work - behavioral data,11:06:52
OS21763,7/22/2015,Obs3,6:00:00,18:31:26,Field work - behavioral data,12:31:26
OS21764,7/23/2015,Obs3,5:45:34,18:15:56,Field work - behavioral data,12:30:22
OS21765,7/24/2015,Obs3,5:58:14,17:59:44,Field work - behavioral data,12:01:30
OS21766,7/25/2015,Obs3,5:02:34,10:58:58,Field work - behavioral data,5:56:24
OS21766,7/25/2015,Obs3,12:23:45,17:08:39,Field work - behavioral data,4:44:54
OS21769,7/28/2015,Obs3,6:00:48,7:15:00,Field work - search for groups,1:14:12
OS21769,7/28/2015,Obs3,7:15:00,17:46:36,Field work - behavioral data,10:31:36
OS21770,7/29/2015,Obs3,5:51:58,12:56:21,Field work - behavioral data,7:04:23
OS21770,7/29/2015,Obs3,12:56:25,14:17:55,Field work - search for groups,1:21:30
OS21770,7/29/2015,Obs3,14:18:07,17:53:04,Field work - behavioral data,3:34:57
OS21771,7/30/2015,Obs3,6:58:19,16:42:02,Field work - search for groups,9:43:43
OS21772,7/31/2015,Obs3,6:17:19,15:12:00,Field work - search for groups,8:54:41
OS21775,8/3/2015,Obs3,7:45:26,15:35:45,Field work - search for groups,7:50:19
OS21776,8/4/2015,Obs3,6:10:03,14:53:00,Field work - search for groups,8:42:57
OS21776,8/4/2015,Obs3,14:53:00,17:17:25,Field work - habituation,2:24:25
OS21776,8/4/2015,Obs3,17:17:28,18:05:21,Field work - returning to camp,0:47:53
OS21777,8/5/2015,Obs3,9:45:02,16:50:12,Field work - search for groups,7:05:10
OS21778,8/6/2015,Obs3,6:05:25,6:30:00,Field work - search for groups,0:24:35
OS21778,8/6/2015,Obs3,6:30:00,10:36:20,Field work - behavioral data,4:06:20
OS21778,8/6/2015,Obs3,10:36:24,14:18:20,Field work - search for groups,3:41:56
OS21778,8/6/2015,Obs3,14:18:24,17:46:13,Field work - behavioral data,3:27:49
OS21778,8/6/2015,Obs3,17:46:17,17:49:45,Field work - returning to camp,0:03:28
OS21781,8/9/2015,Obs3,5:00:01,5:24:38,Field work - search for groups,0:24:37
OS21781,8/9/2015,Obs3,5:24:42,17:35:52,Field work - behavioral data,12:11:10
OS21781,8/9/2015,Obs3,17:35:55,17:52:45,Field work - returning to camp,0:16:50
OS21782,8/10/2015,Obs3,5:04:36,5:22:00,Field work - search for groups,0:17:24
OS21782,8/10/2015,Obs3,5:22:00,17:02:00,Field work - behavioral data,11:40:00
OS21782,8/10/2015,Obs3,17:02:00,17:20:20,Field work - returning to camp,0:18:20
OS21783,8/11/2015,Obs3,7:16:13,7:35:28,Field work - search for groups,0:19:15
OS21783,8/11/2015,Obs3,7:35:30,18:01:25,Field work - behavioral data,10:25:55
OS21783,8/11/2015,Obs3,18:01:36,18:14:28,Field work - returning to camp,0:12:52
OS21786,8/14/2015,Obs3,9:12:01,9:55:00,Field work - search for groups,0:42:59
OS21786,8/14/2015,Obs3,9:55:00,17:31:20,Field work - habituation,7:36:20
OS21786,8/14/2015,Obs3,17:31:26,18:07:02,Field work - returning to camp,0:35:36
OS21787,8/15/2015,Obs3,5:54:37,6:31:19,Field work - search for groups,0:36:42
OS21787,8/15/2015,Obs3,6:31:30,11:44:28,Field work - habituation,5:12:58
OS21787,8/15/2015,Obs3,11:44:32,12:37:21,Field work - search for groups,0:52:49
OS21787,8/15/2015,Obs3,12:37:23,13:27:36,Field work - habituation,0:50:13
OS21787,8/15/2015,Obs3,13:27:43,14:50:08,Field work - search for groups,1:22:25
OS21787,8/15/2015,Obs3,14:50:12,17:01:03,Field work - habituation,2:10:51
OS21787,8/15/2015,Obs3,17:01:06,17:52:29,Field work - returning to camp,0:51:23
OS21788,8/16/2015,Obs3,6:05:43,7:04:04,Field work - search for groups,0:58:21
OS21788,8/16/2015,Obs3,7:04:07,17:16:08,Field work - habituation,10:12:01
OS21788,8/16/2015,Obs3,17:16:11,18:20:00,Field work - returning to camp,1:03:49
OS21791,8/19/2015,Obs3,6:05:43,6:53:33,Field work - search for groups,0:47:50
OS21791,8/19/2015,Obs3,6:53:37,9:43:40,Field work - habituation,2:50:03
OS21791,8/19/2015,Obs3,10:15:12,10:34:59,Field work - search for groups,0:19:47
OS21791,8/19/2015,Obs3,10:35:36,16:31:04,Field work - habituation,5:55:28
OS21791,8/19/2015,Obs3,16:31:12,16:48:46,Field work - returning to camp,0:17:34
OS21792,8/20/2015,Obs3,6:10:59,6:33:12,Field work - search for groups,0:22:13
OS21792,8/20/2015,Obs3,6:33:16,17:05:28,Field work - habituation,10:32:12
OS21792,8/20/2015,Obs3,17:05:32,17:34:51,Field work - returning to camp,0:29:19
OS21793,8/21/2015,Obs3,6:05:57,6:34:40,Field work - search for groups,0:28:43
OS21793,8/21/2015,Obs3,6:34:59,17:01:29,Field work - habituation,10:26:30
OS21793,8/21/2015,Obs3,17:01:33,17:31:08,Field work - returning to camp,0:29:35
OS21796,8/24/2015,Obs3,8:15:13,11:56:41,Field work - search for groups,3:41:28
OS21796,8/24/2015,Obs3,13:25:22,17:04:37,Field work - search for groups,3:39:15
OS21797,8/25/2015,Obs3,6:12:06,6:54:36,Field work - search for groups,0:42:30
OS21797,8/25/2015,Obs3,6:54:41,18:01:13,Field work - behavioral data,11:06:32
OS21798,8/26/2015,Obs3,5:50:00,18:01:03,Field work - behavioral data,12:11:03
OS21801,8/29/2015,Obs3,5:55:59,11:08:10,Field work - search for groups,5:12:11
OS21801,8/29/2015,Obs3,13:47:57,14:30:21,Field work - search for groups,0:42:24
OS21801,8/29/2015,Obs3,14:30:25,14:39:27,Field work - returning to camp,0:09:02
OS21801,8/29/2015,Obs3,15:12:39,16:38:08,Field work - search for groups,1:25:29
OS21801,8/29/2015,Obs3,16:38:12,16:46:17,Field work - other,0:08:05
OS21801,8/29/2015,Obs3,16:46:23,17:02:47,Field work - returning to camp,0:16:24
OS21802,8/30/2015,Obs3,13:41:37,15:28:45,Field work - search for groups,1:47:08
OS21802,8/30/2015,Obs3,16:17:00,16:47:10,Field work - search for groups,0:30:10
OS21802,8/30/2015,Obs3,16:47:13,17:16:22,Field work - other,0:29:09
OS21802,8/30/2015,Obs3,17:16:29,17:36:07,Field work - returning to camp,0:19:38
OS21803,8/31/2015,Obs3,5:53:18,8:24:50,Field work - search for groups,2:31:32
OS21803,8/31/2015,Obs3,8:24:55,11:34:05,Field work - behavioral data,3:09:10
OS21803,8/31/2015,Obs3,11:34:08,11:40:58,Field work - returning to camp,0:06:50
OS21803,8/31/2015,Obs3,11:54:19,12:04:49,Field work - search for groups,0:10:30
OS21803,8/31/2015,Obs3,12:04:52,17:46:06,Field work - behavioral data,5:41:14
OS21803,8/31/2015,Obs3,17:46:08,17:56:11,Field work - returning to camp,0:10:03
OS21806,9/3/2015,Obs3,7:39:26,12:50:34,Field work - search for groups,5:11:08
OS21806,9/3/2015,Obs3,12:50:49,14:53:00,Field work - search for groups,2:02:11
OS21806,9/3/2015,Obs3,14:53:00,16:47:03,Field work - behavioral data,1:54:03
OS21806,9/3/2015,Obs3,16:47:13,17:09:59,Field work - returning to camp,0:22:46
OS21807,9/4/2015,Obs3,5:54:53,6:19:56,Field work - search for groups,0:25:03
OS21807,9/4/2015,Obs3,6:19:58,18:02:05,Field work - behavioral data,11:42:07
OS21807,9/4/2015,Obs3,18:02:08,18:43:08,Field work - returning to camp,0:41:00
OS21808,9/5/2015,Obs3,5:57:36,13:07:20,Field work - search for groups,7:09:44
OS21808,9/5/2015,Obs3,13:15:00,14:00:06,Field work - returning to camp,0:45:06
OS21811,9/8/2015,Obs3,6:03:45,6:19:44,Field work - search for groups,0:15:59
OS21811,9/8/2015,Obs3,6:19:47,18:01:32,Field work - behavioral data,11:41:45
OS21811,9/8/2015,Obs3,18:01:34,18:14:16,Field work - returning to camp,0:12:42
OS21812,9/9/2015,Obs3,5:55:10,6:13:03,Field work - search for groups,0:17:53
OS21812,9/9/2015,Obs3,6:13:07,18:01:33,Field work - behavioral data,11:48:26
OS21812,9/9/2015,Obs3,18:01:38,18:09:21,Field work - returning to camp,0:07:43
OS21813,9/10/2015,Obs3,5:56:15,6:08:00,Field work - search for groups,0:11:45
OS21813,9/10/2015,Obs3,6:08:00,16:15:58,Field work - behavioral data,10:07:58
OS21813,9/10/2015,Obs3,16:16:16,16:24:08,Field work - returning to camp,0:07:52
OS21816,9/13/2015,Obs3,6:06:48,7:55:58,Field work - search for groups,1:49:10
OS21816,9/13/2015,Obs3,7:56:02,17:00:52,Field work - behavioral data,9:04:50
OS21816,9/13/2015,Obs3,17:00:55,17:13:48,Field work - returning to camp,0:12:53
OS21817,9/14/2015,Obs3,5:56:59,6:22:20,Field work - search for groups,0:25:21
OS21817,9/14/2015,Obs3,6:22:23,17:00:54,Field work - behavioral data,10:38:31
OS21817,9/14/2015,Obs3,17:01:00,17:17:22,Field work - returning to camp,0:16:22
OS21818,9/15/2015,Obs3,5:50:13,6:08:00,Field work - search for groups,0:17:47
OS21818,9/15/2015,Obs3,6:08:00,16:30:54,Field work - behavioral data,10:22:54
OS21818,9/15/2015,Obs3,16:30:58,16:38:21,Field work - returning to camp,0:07:23
OS21821,9/18/2015,Obs3,7:52:49,12:06:50,Field work - search for groups,4:14:01
OS21821,9/18/2015,Obs3,12:07:04,12:20:00,Field work - returning to camp,0:12:56
OS21822,9/19/2015,Obs3,5:45:34,8:34:43,Field work - search for groups,2:49:09
OS21822,9/19/2015,Obs3,8:34:46,8:40:54,Field work - returning to camp,0:06:08
OS21822,9/19/2015,Obs3,12:57:20,16:09:00,Field work - search for groups,3:11:40
OS21822,9/19/2015,Obs3,16:09:55,16:18:39,Field work - returning to camp,0:08:44
OS21823,9/20/2015,Obs3,5:50:55,9:58:37,Field work - search for groups,4:07:42
OS21823,9/20/2015,Obs3,9:58:42,10:07:08,Field work - returning to camp,0:08:26
OS21824,9/21/2015,Obs3,5:44:33,6:34:00,Field work - search for groups,0:49:27
OS21824,9/21/2015,Obs3,6:34:00,7:06:40,Field work - behavioral data,0:32:40
OS21824,9/21/2015,Obs3,7:06:55,8:39:34,Field work - search for groups,1:32:39
OS21824,9/21/2015,Obs3,8:39:36,8:46:16,Field work - returning to camp,0:06:40
OS21826,9/23/2015,Obs3,6:08:58,8:11:58,Field work - search for groups,2:03:00
OS21826,9/23/2015,Obs3,8:12:02,16:16:04,Field work - habituation,8:04:02
OS21826,9/23/2015,Obs3,16:16:08,16:51:45,Field work - returning to camp,0:35:37
OS21827,9/24/2015,Obs3,5:28:21,6:21:45,Field work - search for groups,0:53:24
OS21827,9/24/2015,Obs3,6:21:50,9:15:00,Field work - habituation,2:53:10
OS21827,9/24/2015,Obs3,9:56:24,16:45:44,Field work - habituation,6:49:20
OS21827,9/24/2015,Obs3,16:45:47,17:00:12,Field work - returning to camp,0:14:25
OS21828,9/25/2015,Obs3,5:41:54,5:58:01,Field work - search for groups,0:16:07
OS21828,9/25/2015,Obs3,5:58:15,16:05:13,Field work - habituation,10:06:58
OS21828,9/25/2015,Obs3,16:05:18,17:26:29,Field work - returning to camp,1:21:11
OS21831,9/28/2015,Obs3,6:05:33,6:47:53,Field work - search for groups,0:42:20
OS21831,9/28/2015,Obs3,6:47:57,11:56:47,Field work - behavioral data,5:08:50
OS21831,9/28/2015,Obs3,11:56:49,11:59:53,Field work - returning to camp,0:03:04
OS21831,9/28/2015,Obs3,14:07:52,14:38:26,Field work - search for groups,0:30:34
OS21831,9/28/2015,Obs3,14:38:28,17:31:36,Field work - behavioral data,2:53:08
OS21831,9/28/2015,Obs3,17:31:40,17:57:53,Field work - returning to camp,0:26:13
OS21832,9/29/2015,Obs3,5:55:45,6:12:10,Field work - search for groups,0:16:25
OS21832,9/29/2015,Obs3,6:12:13,18:00:49,Field work - behavioral data,11:48:36
OS21832,9/29/2015,Obs3,18:00:52,18:07:35,Field work - returning to camp,0:06:43
OS21833,9/30/2015,Obs3,5:56:17,6:52:00,Field work - search for groups,0:55:43
OS21833,9/30/2015,Obs3,6:52:00,8:20:48,Field work - behavioral data,1:28:48
OS21833,9/30/2015,Obs3,8:21:36,9:12:12,Field work - search for groups,0:50:36
OS21833,9/30/2015,Obs3,9:12:14,11:16:12,Field work - behavioral data,2:03:58
OS21833,9/30/2015,Obs3,11:16:13,11:19:34,Field work - returning to camp,0:03:21
OS21833,9/30/2015,Obs3,15:17:57,16:20:04,Field work - search for groups,1:02:07
OS21833,9/30/2015,Obs3,16:20:00,16:36:10,Field work - returning to camp,0:16:10
OS21837,10/4/2015,Obs3,5:57:24,10:11:13,Field work - search for groups,4:13:49
OS21837,10/4/2015,Obs3,10:11:29,10:16:49,Field work - returning to camp,0:05:20
OS21838,10/5/2015,Obs3,6:10:22,8:17:00,Field work - search for groups,2:06:38
OS21838,10/5/2015,Obs3,8:17:00,11:35:03,Field work - habituation,3:18:03
OS21838,10/5/2015,Obs3,11:35:57,11:41:09,Field work - returning to camp,0:05:12
OS21839,10/6/2015,Obs3,5:55:09,11:32:16,Field work - search for groups,5:37:07
OS21839,10/6/2015,Obs3,11:32:19,11:36:44,Field work - returning to camp,0:04:25
OS21842,10/9/2015,Obs3,6:06:23,8:22:00,Field work - search for groups,2:15:37
OS21842,10/9/2015,Obs3,8:22:00,17:16:29,Field work - habituation,8:54:29
OS21842,10/9/2015,Obs3,17:16:31,17:56:25,Field work - returning to camp,0:39:54
OS21843,10/10/2015,Obs3,5:38:12,7:13:32,Field work - search for groups,1:35:20
OS21843,10/10/2015,Obs3,7:13:00,17:16:35,Field work - habituation,10:03:35
OS21843,10/10/2015,Obs3,17:16:37,17:48:09,Field work - returning to camp,0:31:32
OS21848,11/4/2015,Obs3,6:25:20,8:00:00,Field work - search for groups,1:34:40
OS21848,11/4/2015,Obs3,8:00:00,9:30:00,Field work - search for groups,1:30:00
OS21848,11/4/2015,Obs3,9:30:00,11:17:00,Field work - search for groups,1:47:00
OS21848,11/4/2015,Obs3,13:04:55,15:46:24,Field work - search for groups,2:41:29
OS21848,11/4/2015,Obs3,15:46:26,16:19:58,Field work - returning to camp,0:33:32
OS21848,11/4/2015,Obs3,16:20:00,17:00:07,Field work - search for groups,0:40:07
OS21849,11/5/2015,Obs3,5:59:19,6:25:09,Field work - search for groups,0:25:50
OS21849,11/5/2015,Obs3,6:25:18,9:19:00,Field work - search for groups,2:53:42
OS21849,11/5/2015,Obs3,9:48:39,9:58:26,Field work - returning to camp,0:09:47
OS21849,11/5/2015,Obs3,15:01:13,16:13:22,Field work - other,1:12:09
OS21850,11/6/2015,Obs3,13:26:02,13:40:13,Field work - search for groups,0:14:11
OS21850,11/6/2015,Obs3,13:40:15,17:00:39,Field work - behavioral data,3:20:24
OS21850,11/6/2015,Obs3,17:00:42,17:14:32,Field work - returning to camp,0:13:50
OS21851,11/7/2015,Obs3,6:04:12,6:25:21,Field work - search for groups,0:21:09
OS21851,11/7/2015,Obs3,6:25:22,13:27:40,Field work - behavioral data,7:02:18
OS21851,11/7/2015,Obs3,13:27:44,13:34:25,Field work - returning to camp,0:06:41
OS21851,11/7/2015,Obs3,15:22:36,15:47:11,Field work - search for groups,0:24:35
OS21851,11/7/2015,Obs3,15:47:14,17:30:38,Field work - behavioral data,1:43:24
OS21851,11/7/2015,Obs3,17:30:43,17:40:03,Field work - returning to camp,0:09:20
OS21852,11/8/2015,Obs3,5:55:12,6:12:07,Field work - search for groups,0:16:55
OS21852,11/8/2015,Obs3,6:12:08,18:00:36,Field work - behavioral data,11:48:28
OS21852,11/8/2015,Obs3,18:00:40,18:08:11,Field work - returning to camp,0:07:31
OS21853,11/9/2015,Obs3,5:52:40,6:04:00,Field work - search for groups,0:11:20
OS21853,11/9/2015,Obs3,6:04:00,8:00:14,Field work - behavioral data,1:56:14
OS21853,11/9/2015,Obs3,8:00:17,8:34:21,Field work - returning to camp,0:34:04
OS21853,11/9/2015,Obs3,8:34:25,8:57:12,Field work - search for groups,0:22:47
OS21853,11/9/2015,Obs3,8:57:16,17:00:51,Field work - behavioral data,8:03:35
OS21853,11/9/2015,Obs3,17:00:53,17:10:35,Field work - returning to camp,0:09:42
OS21856,11/12/2015,Obs3,6:00:45,11:18:49,Field work - search for groups,5:18:04
OS21856,11/12/2015,Obs3,11:18:52,11:23:42,Field work - returning to camp,0:04:50
OS21856,11/12/2015,Obs3,15:15:15,16:13:00,Field work - search for groups,0:57:45
OS21856,11/12/2015,Obs3,16:13:00,17:31:23,Field work - habituation,1:18:23
OS21856,11/12/2015,Obs3,17:31:32,17:40:29,Field work - returning to camp,0:08:57
OS21857,11/13/2015,Obs3,5:44:46,5:54:23,Field work - search for groups,0:09:37
OS21857,11/13/2015,Obs3,5:54:25,9:07:14,Field work - habituation,3:12:49
OS21857,11/13/2015,Obs3,9:07:18,11:48:05,Field work - search for groups,2:40:47
OS21857,11/13/2015,Obs3,11:48:09,11:57:19,Field work - returning to camp,0:09:10
OS21857,11/13/2015,Obs3,14:39:48,17:12:34,Field work - search for groups,2:32:46
OS21857,11/13/2015,Obs3,17:12:38,17:19:32,Field work - returning to camp,0:06:54
OS21858,11/14/2015,Obs3,5:47:50,8:11:00,Field work - search for groups,2:23:10
OS21858,11/14/2015,Obs3,8:11:00,12:01:23,Field work - habituation,3:50:23
OS21858,11/14/2015,Obs3,12:02:06,12:48:49,Field work - search for groups,0:46:43
OS21858,11/14/2015,Obs3,12:48:51,15:14:00,Field work - habituation,2:25:09
OS21858,11/14/2015,Obs3,15:14:00,16:32:15,Field work - search for groups,1:18:15
OS21858,11/14/2015,Obs3,16:32:18,16:42:10,Field work - returning to camp,0:09:52
OS21861,11/17/2015,Obs3,6:01:34,8:00:00,Field work - search for groups,1:58:26
OS21861,11/17/2015,Obs3,8:00:00,8:26:21,Field work - other,0:26:21
OS21861,11/17/2015,Obs3,8:26:24,13:28:43,Field work - search for groups,5:02:19
OS21861,11/17/2015,Obs3,13:29:26,16:15:00,Field work - habituation,2:45:34
OS21861,11/17/2015,Obs3,16:18:00,16:36:43,Field work - returning to camp,0:18:43
OS21862,11/18/2015,Obs3,5:45:01,6:03:32,Field work - search for groups,0:18:31
OS21862,11/18/2015,Obs3,6:03:34,16:40:03,Field work - habituation,10:36:29
OS21862,11/18/2015,Obs3,16:40:09,17:03:58,Field work - returning to camp,0:23:49
OS21866,11/22/2015,Obs3,5:54:34,5:58:44,Field work - search for groups,0:04:10
OS21866,11/22/2015,Obs3,5:58:00,17:52:23,Field work - behavioral data,11:54:23
OS21867,11/23/2015,Obs3,5:51:58,5:59:00,Field work - search for groups,0:07:02
OS21867,11/23/2015,Obs3,5:59:00,13:35:00,Field work - behavioral data,7:36:00
OS21867,11/23/2015,Obs3,13:35:00,13:36:00,Field work - returning to camp,0:01:00
OS21868,11/24/2015,Obs3,5:54:43,6:45:02,Field work - search for groups,0:50:19
OS21868,11/24/2015,Obs3,17:02:34,17:05:11,Field work - returning to camp,0:02:37
OS21871,11/27/2015,Obs3,6:03:01,7:32:46,Field work - search for groups,1:29:45
OS21871,11/27/2015,Obs3,7:32:47,10:15:37,Field work - behavioral data,2:42:50
OS21871,11/27/2015,Obs3,10:15:39,11:20:03,Field work - search for groups,1:04:24
OS21871,11/27/2015,Obs3,11:20:07,15:37:02,Field work - behavioral data,4:16:55
OS21871,11/27/2015,Obs3,15:37:04,15:45:40,Field work - returning to camp,0:08:36
OS21872,11/28/2015,Obs3,6:03:45,6:14:08,Field work - search for groups,0:10:23
OS21872,11/28/2015,Obs3,6:14:10,16:01:44,Field work - behavioral data,9:47:34
OS21872,11/28/2015,Obs3,16:01:46,16:09:07,Field work - returning to camp,0:07:21
OS21873,11/29/2015,Obs3,9:45:14,10:46:48,Field work - search for groups,1:01:34
OS21873,11/29/2015,Obs3,10:46:52,17:01:32,Field work - behavioral data,6:14:40
OS21873,11/29/2015,Obs3,17:01:00,17:06:21,Field work - returning to camp,0:05:21
OS21876,12/2/2015,Obs3,5:53:05,11:04:41,Field work - search for groups,5:11:36
OS21876,12/2/2015,Obs3,11:04:43,12:42:00,Field work - habituation,1:37:17
OS21876,12/2/2015,Obs3,12:42:00,15:14:26,Field work - search for groups,2:32:26
OS21876,12/2/2015,Obs3,15:14:31,15:23:40,Field work - returning to camp,0:09:09
OS21877,12/3/2015,Obs3,5:50:04,6:29:00,Field work - search for groups,0:38:56
OS21877,12/3/2015,Obs3,6:29:00,12:33:00,Field work - habituation,6:04:00
OS21877,12/3/2015,Obs3,12:33:00,12:40:00,Field work - returning to camp,0:07:00
OS21877,12/3/2015,Obs3,14:48:07,16:43:12,Field work - search for groups,1:55:05
OS21877,12/3/2015,Obs3,16:43:15,16:48:49,Field work - returning to camp,0:05:34
OS21878,12/4/2015,Obs3,6:00:49,11:05:26,Field work - search for groups,5:04:37
OS21878,12/4/2015,Obs3,11:05:27,11:09:35,Field work - returning to camp,0:04:08
OS21878,12/4/2015,Obs3,13:48:29,16:34:35,Field work - search for groups,2:46:06
OS21878,12/4/2015,Obs3,16:34:37,16:38:30,Field work - returning to camp,0:03:53
OS21881,12/7/2015,Obs3,8:11:39,12:05:00,Field work - search for groups,3:53:21
OS21881,12/7/2015,Obs3,12:05:00,16:30:42,Field work - habituation,4:25:42
OS21881,12/7/2015,Obs3,16:30:43,17:09:34,Field work - returning to camp,0:38:51
OS21882,12/8/2015,Obs3,5:19:29,6:01:45,Field work - search for groups,0:42:16
OS21882,12/8/2015,Obs3,6:01:47,6:33:00,Field work - habituation,0:31:13
OS21882,12/8/2015,Obs3,6:35:16,7:17:00,Field work - returning to camp,0:41:44
OS21882,12/8/2015,Obs3,8:07:09,8:59:08,Field work - search for groups,0:51:59
OS21882,12/8/2015,Obs3,8:59:13,16:31:27,Field work - habituation,7:32:14
OS21882,12/8/2015,Obs3,16:31:00,17:03:27,Field work - returning to camp,0:32:27
OS21883,12/9/2015,Obs3,5:30:18,6:27:56,Field work - search for groups,0:57:38
OS21883,12/9/2015,Obs3,6:28:00,15:05:08,Field work - habituation,8:37:08
OS21883,12/9/2015,Obs3,15:05:20,15:32:37,Field work - returning to camp,0:27:17
OS21886,12/12/2015,Obs3,5:59:07,6:18:27,Field work - search for groups,0:19:20
OS21886,12/12/2015,Obs3,6:18:31,12:10:00,Field work - behavioral data,5:51:29
OS21886,12/12/2015,Obs3,12:10:00,12:15:27,Field work - returning to camp,0:05:27
OS21886,12/12/2015,Obs3,13:45:13,14:02:05,Field work - search for groups,0:16:52
OS21886,12/12/2015,Obs3,14:02:06,17:46:21,Field work - behavioral data,3:44:15
OS21886,12/12/2015,Obs3,17:46:24,17:48:27,Field work - returning to camp,0:02:03
OS21887,12/13/2015,Obs3,5:54:34,5:57:44,Field work - search for groups,0:03:10
OS21887,12/13/2015,Obs3,5:57:00,17:15:55,Field work - behavioral data,11:18:55
OS21887,12/13/2015,Obs3,17:15:58,17:18:07,Field work - returning to camp,0:02:09
OS21888,12/14/2015,Obs3,7:29:16,7:59:07,Field work - search for groups,0:29:51
OS21888,12/14/2015,Obs3,7:59:00,17:19:00,Field work - behavioral data,9:20:00
OS21888,12/14/2015,Obs3,17:19:00,17:33:14,Field work - returning to camp,0:14:14
OS99655,1/2/2016,Obs2,9:44:46,13:47:00,Field work - darting,4:02:14
OS99655,1/2/2016,Obs2,17:00:11,18:01:00,Field work - darting,1:00:49
OS99655,1/2/2016,Obs2,18:01:00,18:05:26,Field work - returning to camp,0:04:26
OS99656,1/3/2016,Obs2,7:48:47,13:40:00,Field work - search for groups,5:51:13
OS99656,1/3/2016,Obs2,14:53:27,17:53:00,Field work - search for groups,2:59:33
OS99656,1/3/2016,Obs2,17:53:00,18:00:56,Field work - returning to camp,0:07:56
OS99657,1/4/2016,Obs2,6:24:10,8:56:00,Field work - darting,2:31:50
OS99657,1/4/2016,Obs2,9:42:27,16:35:00,Field work - darting,6:52:33
OS99657,1/4/2016,Obs2,16:35:00,17:11:21,Field work - returning to camp,0:36:21
OS99658,1/5/2016,Obs2,7:13:22,17:06:00,Field work - darting,9:52:38
OS99658,1/5/2016,Obs2,17:06:00,17:26:28,Field work - returning to camp,0:20:28
OS99659,1/6/2016,Obs2,6:24:25,10:10:44,Field work - darting,3:46:19
